,global_x,global_y,Region
1920121,-548.324596875001,-1935.37579375,Atria
1920122,-549.613659375001,-1909.3797,Atria
1920123,-544.994518750001,-2006.489075,Atria
1920124,-546.283581250001,-1956.00079375,Atria
1920126,-545.316784375001,-1979.84845,Atria
1920128,-543.812878125001,-1998.11016875,Atria
1920129,-537.689831250001,-1974.04766875,Atria
1920130,-535.326550000001,-1958.57891875,Atria
1920131,-536.078503125001,-1965.88360625,Atria
1920132,-536.078503125001,-1995.209778125,Atria
1920133,-529.848034375001,-2005.522278125,Atria
1920134,-527.592175000001,-2013.901184375,Atria
1920135,-526.517956250001,-1981.244934375,Atria
1920136,-522.028893750001,-2024.32110625,Atria
1920137,-523.832409375001,-2000.47345,Atria
1920138,-521.254284375001,-1975.014465625,Atria
1920140,-515.744714062501,-1997.03595,Atria
1920142,-513.864831250001,-1979.4724734375,Atria
1920143,-509.514245312501,-2021.0447390625,Atria
1920147,-498.610925000001,-2021.957825,Atria
1930001,-498.584069531251,-2047.5552859375,Atria
1930005,-476.397253125,-2264.7170046875,Atria
1930006,-476.826940625,-2251.1281375,Atria
1930008,-473.28201875,-2061.7349734375,Atria
1930010,-466.83670625,-2245.7033328125,Atria
1930011,-466.9978390625,-2053.5709109375,Atria
1930012,-465.97733125,-2199.266028125,Atria
1930013,-465.97733125,-2237.6156375,Atria
1930014,-464.68826875,-2260.79610625,Atria
1930015,-465.3328,-2223.973059375,Atria
1930016,-463.82889375,-2232.781653125,Atria
1930017,-463.39920625,-2067.996496875,Atria
1930018,-464.366003125,-2187.019934375,Atria
1930019,-463.291784375,-2169.832434375,Atria
1930020,-463.076940625,-2207.9672,Atria
1930026,-457.1687375,-2189.383215625,Atria
1930027,-455.772253125,-2179.39298125,Atria
1930028,-456.09451875,-2154.90079375,Atria
1930030,-450.8845578125,-2241.567590625,Atria
1930031,-453.30155,-2220.965246875,Atria
1930032,-452.65701875,-2171.014075,Atria
1930033,-453.194128125,-2208.61173125,Atria
1930034,-450.401159375,-2193.14298125,Atria
1930035,-451.045690625,-2079.4906375,Atria
1930036,-450.07889375,-2071.7562625,Atria
1930037,-448.1453,-2121.277746875,Atria
1930038,-447.07108125,-2229.344153125,Atria
1930039,-447.93045625,-2135.242590625,Atria
1930040,-446.319128125,-2047.4478640625,Atria
1930041,-446.748815625,-2148.9388796875,Atria
1930042,-446.21170625,-2093.88516875,Atria
1930043,-445.459753125,-2200.340246875,Atria
1930044,-445.1374875,-2167.36173125,Atria
1930045,-444.2781125,-2059.8013796875,Atria
1930046,-442.5593625,-2141.3656375,Atria
1930047,-443.955846875,-2103.76798125,Atria
1930048,-442.129675,-2074.441809375,Atria
1930049,-441.377721875,-2109.99845,Atria
1930050,-439.9812375,-2211.512121875,Atria
1930051,-440.62576875,-2117.732825,Atria
1930053,-438.692175,-2200.555090625,Atria
1930054,-439.658971875,-2160.379309375,Atria
1930055,-438.47733125,-2190.3500125,Atria
1930056,-438.799596875,-2083.14298125,Atria
1930057,-438.369909375,-2134.168371875,Atria
1930058,-438.04764375,-2238.68985625,Atria
1930059,-435.7380734375,-2258.7013796875,Atria
1930060,-436.866003125,-2069.285559375,Atria
1930061,-435.89920625,-2126.54141875,Atria
1930062,-436.11405,-2176.81485625,Atria
1930063,-434.717565625,-2154.2562625,Atria
1930064,-433.858190625,-2099.68595,Atria
1930065,-432.89139375,-2087.332434375,Atria
1930067,-430.74295625,-2232.4593875,Atria
1930068,-431.17264375,-2111.2875125,Atria
1930069,-430.9578,-2166.824621875,Atria
1930070,-430.74295625,-2071.7562625,Atria
1930071,-430.74295625,-2185.086340625,Atria
1930072,-429.45389375,-2224.295325,Atria
1930073,-428.487096875,-2124.82266875,Atria
1930074,-428.16483125,-2088.836340625,Atria
1930075,-426.768346875,-2200.87735625,Atria
1930076,-424.942175,-2180.8968875,Atria
1930077,-423.975378125,-2159.305090625,Atria
1930078,-423.975378125,-2149.5297,Atria
1930079,-425.3718625,-2136.746496875,Atria
1930080,-423.6531125,-2086.258215625,Atria
1930081,-423.43826875,-2100.545325,Atria
1930082,-422.14920625,-2116.551184375,Atria
1930083,-421.0749875,-2173.914465625,Atria
1930084,-421.0749875,-2246.3478640625,Atria
1930085,-421.612096875,-2214.090246875,Atria
1930086,-417.744909375,-2132.879309375,Atria
1930090,-416.13358125,-2165.4281375,Atria
1930091,-416.670690625,-2223.758215625,Atria
1930092,-414.84451875,-2235.574621875,Atria
1930093,-411.729284375,-2219.676184375,Atria
1930094,-409.0974484375,-2258.8088015625,Atria
1930095,-407.11014375,-2214.19766875,Atria
1930096,-406.573034375,-2245.219934375,Atria
1930097,-406.4656125,-2223.65079375,Atria
1930099,-401.416784375,-2227.410559375,Atria
1930100,-400.4499875,-2236.11173125,Atria
1930102,-393.3064328125,-2243.7697390625,Atria
1940003,-518.806237500001,-1985.2732546875,Atria
1940005,-516.442956250001,-2013.9548953125,Atria
1940008,-508.225182812501,-1991.8797,Atria
1940009,-507.419518750001,-2010.0877078125,Atria
1940010,-503.767175000001,-2030.9812625,Atria
1940012,-494.76639375,-2012.826965625,Atria
1940015,-490.89920625,-2033.881653125,Atria
1940016,-491.221471875,-2042.36798125,Atria
1940017,-482.0369015625,-2049.5963015625,Atria
1940018,-477.6326046875,-2042.882434375,Atria
1940019,-476.612096875,-2031.088684375,Atria
1940021,-471.026159375,-2026.89923125,Atria
1940023,-465.655065625,-2037.104309375,Atria
1940024,-461.358190625,-2060.7681765625,Atria
1940025,-456.73905,-2047.3404421875,Atria
1940026,-453.6775265625,-2060.7681765625,Atria
1940033,-308.94920625,-1862.9423953125,Atria
1940035,-305.3505734375,-1884.8338015625,Atria
1940037,-302.5576046875,-1899.604309375,Atria
1940039,-301.4833859375,-1873.50079375,Atria
1950001,-312.5478390625,-1848.14503203125,Atria
1950003,-303.49754609375,-1855.9599734375,Atria
1950005,-302.31170625,-1894.877746875,Atria
1950008,-295.65155,-1868.022278125,Atria
1950010,-299.4423703125,-1943.3250125,Atria
1950011,-294.684753125,-1966.957825,Atria
1950012,-293.180846875,-1857.732434375,Atria
1950014,-291.247253125,-1960.9422,Atria
1950015,-291.032409375,-1915.932434375,Atria
1950016,-290.28045625,-1927.64141875,Atria
1950017,-287.4874875,-1969.213684375,Atria
1950018,-288.454284375,-1984.78985625,Atria
1950019,-288.024596875,-1896.381653125,Atria
1950022,-284.9093625,-1976.8406375,Atria
1950023,-283.727721875,-1992.416809375,Atria
1950024,-283.512878125,-1920.873840625,Atria
1950025,-283.6203,-1938.491028125,Atria
1950026,-282.54608125,-1960.9422,Atria
1950027,-280.39764375,-1913.676575,Atria
1950028,-278.24920625,-1985.0047,Atria
1950030,-276.10076875,-1906.801575,Atria
1950032,-276.7453,-1921.62579375,Atria
1950033,-276.208190625,-1872.104309375,Atria
1950034,-274.489440625,-1953.744934375,Atria
1950036,-274.489440625,-2012.612121875,Atria
1950037,-273.09295625,-1994.8875125,Atria
1950038,-271.051940625,-1877.045715625,Atria
1950039,-271.58905,-1936.4500125,Atria
1950040,-270.4611203125,-1848.064465625,Atria
1950041,-269.118346875,-2005.6297,Atria
1950042,-269.118346875,-1923.022278125,Atria
1950043,-269.548034375,-1944.614075,Atria
1950045,-267.829284375,-1980.2781375,Atria
1950046,-265.78826875,-1916.791809375,Atria
1950048,-266.0031125,-1932.79766875,Atria
1950049,-265.78826875,-1882.3093875,Atria
1950051,-264.4454953125,-2059.6939578125,Atria
1950052,-262.9953,-1999.82891875,Atria
1950054,-262.243346875,-1889.39923125,Atria
1950055,-260.417175,-1948.91095,Atria
1950056,-259.77264375,-1927.533996875,Atria
1950057,-259.9874875,-1852.6298953125,Atria
1950058,-259.450378125,-2017.338684375,Atria
1950059,-260.20233125,-2035.707825,Atria
1950060,-259.34295625,-1973.295715625,Atria
1950061,-262.243346875,-1962.01641875,Atria
1950062,-257.3556515625,-1859.12891875,Atria
1950063,-258.2687375,-1905.405090625,Atria
1950064,-256.5499875,-1989.301575,Atria
1950065,-255.47576875,-1878.764465625,Atria
1950067,-252.790221875,-1895.522278125,Atria
1950068,-251.60858125,-2032.05548125,Atria
1950070,-248.923034375,-1952.7781375,Atria
1950071,-248.063659375,-1982.319153125,Atria
1950074,-246.559753125,-2001.7625125,Atria
1950076,-244.73358125,-2039.5750125,Atria
1950077,-245.700378125,-1943.7547,Atria
1950078,-244.5187375,-1972.651184375,Atria
1950080,-244.626159375,-1916.6843875,Atria
1950081,-243.44451875,-1994.0281375,Atria
1950082,-246.2374875,-1928.7156375,Atria
1950083,-244.5187375,-2017.983215625,Atria
1950085,-239.57733125,-2032.48516875,Atria
1950086,-240.86639375,-1884.565246875,Atria
1950087,-238.9328,-1986.72345,Atria
1950088,-239.3624875,-1954.604309375,Atria
1950090,-237.966003125,-1899.604309375,Atria
1950091,-238.610534375,-1875.64923125,Atria
1950092,-236.676940625,-2051.8521609375,Atria
1950093,-235.387878125,-2013.256653125,Atria
1950094,-235.387878125,-1998.53985625,Atria
1950095,-233.99139375,-2025.287903125,Atria
1950096,-235.2267453125,-2061.0904421875,Atria
1950099,-233.13201875,-1922.91485625,Atria
1950100,-231.84295625,-1948.91095,Atria
1950101,-233.239440625,-2043.764465625,Atria
1950102,-232.70233125,-1965.6687625,Atria
1950103,-231.41326875,-1901.86016875,Atria
1950104,-230.446471875,-1894.018371875,Atria
1950105,-229.587096875,-1877.79766875,Atria
1950106,-229.69451875,-1935.5906375,Atria
1950107,-228.298034375,-2039.5750125,Atria
1950108,-228.942565625,-1980.170715625,Atria
1950109,-227.54608125,-1991.987121875,Atria
1950111,-224.96795625,-1927.8562625,Atria
1950112,-226.364440625,-2031.733215625,Atria
1950113,-225.6124875,-2016.908996875,Atria
1950114,-225.290221875,-2062.5943484375,Atria
1950115,-225.075378125,-1960.5125125,Atria
1950116,-224.0548703125,-1858.5380984375,Atria
1950117,-224.7531125,-1906.58673125,Atria
1950119,-222.712096875,-1970.717590625,Atria
1950120,-223.46405,-1942.25079375,Atria
1950121,-221.53045625,-2009.604309375,Atria
1950122,-220.24139375,-1915.932434375,Atria
1950123,-217.448425,-2035.600403125,Atria
1950124,-217.8781125,-1956.43048125,Atria
1950125,-217.985534375,-1999.39923125,Atria
1950126,-216.266784375,-1936.557434375,Atria
1950128,-212.399596875,-1872.8562625,Atria
1950129,-212.399596875,-1990.053528125,Atria
1950130,-211.4328,-1971.791809375,Atria
1950131,-212.184753125,-1923.989075,Atria
1950132,-211.0031125,-1961.264465625,Atria
1950133,-211.8624875,-1908.73516875,Atria
1950134,-210.573425,-1945.25860625,Atria
1950135,-211.21795625,-1893.69610625,Atria
1950136,-209.821471875,-1997.4656375,Atria
1950138,-209.2306515625,-2063.9908328125,Atria
1950139,-209.06951875,-2014.6531375,Atria
1950141,-207.7267453125,-2051.6373171875,Atria
1950143,-205.954284375,-2005.2000125,Atria
1950144,-202.62420625,-1957.397278125,Atria
1950145,-202.516784375,-2038.28595,Atria
1950146,-203.698425,-2022.3875125,Atria
1950147,-203.2687375,-1867.6463015625,Atria
1950148,-201.8185421875,-2057.3306765625,Atria
1950149,-199.18670625,-2000.366028125,Atria
1950150,-199.079284375,-1887.4656375,Atria
1950152,-198.649596875,-1877.79766875,Atria
1950153,-198.005065625,-2025.932434375,Atria
1950154,-195.426940625,-1977.162903125,Atria
1950155,-196.17889375,-2062.7017703125,Atria
1950156,-194.997253125,-1898.530090625,Atria
1950157,-194.6749875,-1853.54298125,Atria
1950158,-194.6749875,-1923.881653125,Atria
1950159,-192.31170625,-2057.299621875,Atria
1950160,-191.130065625,-1869.20391875,Atria
1950162,-189.841003125,-2029.155090625,Atria
1950163,-189.5187375,-1885.639465625,Atria
1950164,-189.30389375,-2016.908996875,Atria
1950165,-188.766784375,-1900.463684375,Atria
1950166,-189.196471875,-1937.739075,Atria
1950167,-183.9328,-1893.69610625,Atria
1950168,-184.255065625,-1924.4187625,Atria
1950169,-180.71014375,-1930.864075,Atria
1950170,-182.751159375,-1938.59845,Atria
1950172,-183.180846875,-2006.9187625,Atria
1950173,-180.602721875,-2021.635559375,Atria
1950175,-176.6281125,-2002.944153125,Atria
1950176,-176.84295625,-2036.030090625,Atria
1950177,-176.735534375,-1989.194153125,Atria
1950178,-174.26483125,-2027.114075,Atria
1950181,-168.24920625,-2036.030090625,Atria
1950182,-167.7658078125,-1974.369934375,Atria
1950184,-163.844909375,-1870.92266875,Atria
1950185,-162.126159375,-1946.869934375,Atria
1950186,-160.837096875,-2029.6922,Atria
1950187,-160.407409375,-1953.744934375,Atria
1950189,-158.15155,-2012.28985625,Atria
1950192,-155.35858125,-1959.116028125,Atria
1950193,-157.07733125,-1935.37579375,Atria
1950195,-153.21014375,-2021.635559375,Atria
1950196,-151.813659375,-1926.030090625,Atria
1950198,-150.524596875,-1846.323059375,Atria
1950199,-147.83905,-1937.95391875,Atria
1950200,-145.153503125,-2027.114075,Atria
1950202,-143.75701875,-2015.619934375,Atria
1950203,-145.2072140625,-1861.4922,Atria
1950204,-145.368346875,-1872.64141875,Atria
1950205,-143.9718625,-1920.229309375,Atria
1950207,-143.32733125,-2037.533996875,Atria
1950209,-139.8361203125,-2064.2056765625,Atria
1950210,-138.493346875,-1879.408996875,Atria
1950212,-136.45233125,-1927.319153125,Atria
1950215,-132.692565625,-1918.295715625,Atria
1950216,-133.551940625,-1892.729309375,Atria
1950217,-132.15545625,-1946.440246875,Atria
1950219,-124.4974484375,-1937.846496875,Atria
1950220,-125.9249875,-2044.171496875,Atria
1960001,-282.438659375,-2143.406653125,Atria
1960002,-281.042175,-2119.23673125,Atria
1960003,-280.39764375,-2153.826575,Atria
1960004,-278.141784375,-2128.9047,Atria
1960005,-273.3078,-2138.357825,Atria
1960006,-274.167175,-2148.133215625,Atria
1960007,-272.770690625,-2161.023840625,Atria
1960008,-271.266784375,-2121.81485625,Atria
1960009,-268.688659375,-2108.2797,Atria
1960010,-269.22576875,-2097.75235625,Atria
1960012,-266.64764375,-2115.79923125,Atria
1960013,-265.573425,-2149.637121875,Atria
1960015,-267.93670625,-2086.15079375,Atria
1960016,-265.573425,-2044.6548953125,Atria
1960017,-264.821471875,-2170.691809375,Atria
1960018,-262.887878125,-2098.719153125,Atria
1960023,-260.417175,-2156.512121875,Atria
1960024,-261.27655,-2123.53360625,Atria
1960026,-260.739440625,-2163.8705203125,Atria
1960027,-260.954284375,-2085.72110625,Atria
1960028,-260.094909375,-2180.0375125,Atria
1960029,-258.161315625,-2106.453528125,Atria
1960030,-256.227721875,-2094.851965625,Atria
1960031,-256.33514375,-2073.367590625,Atria
1960032,-254.723815625,-2065.52579375,Atria
1960033,-255.90545625,-2194.00235625,Atria
1960034,-253.32733125,-2144.051184375,Atria
1960035,-252.89764375,-2168.543371875,Atria
1960036,-251.823425,-2126.7562625,Atria
1960037,-251.823425,-2115.047278125,Atria
1960038,-250.74920625,-2185.086340625,Atria
1960039,-250.74920625,-2101.297278125,Atria
1960040,-249.137878125,-2056.6861453125,Atria
1960042,-248.708190625,-2076.9125125,Atria
1960045,-247.633971875,-2084.00235625,Atria
1960046,-247.419128125,-2219.246496875,Atria
1960047,-246.130065625,-2161.77579375,Atria
1960048,-245.8078,-2207.5375125,Atria
1960050,-244.411315625,-2112.683996875,Atria
1960051,-243.44451875,-2198.406653125,Atria
1960052,-245.055846875,-2093.2406375,Atria
1960053,-243.981628125,-2071.648840625,Atria
1960055,-242.477721875,-2227.08829375,Atria
1960056,-242.907409375,-2105.48673125,Atria
1960057,-243.44451875,-2140.29141875,Atria
1960058,-240.329284375,-2080.887121875,Atria
1960059,-241.510925,-2234.1781375,Atria
1960060,-240.973815625,-2169.93985625,Atria
1960061,-238.9328,-2101.4047,Atria
1960064,-239.255065625,-2188.308996875,Atria
1960065,-238.610534375,-2112.898840625,Atria
1960066,-237.85858125,-2070.359778125,Atria
1960067,-237.21405,-2218.7093875,Atria
1960068,-238.180846875,-2128.4750125,Atria
1960071,-235.9249875,-2237.18595,Atria
1960072,-234.313659375,-2092.81095,Atria
1960073,-235.28045625,-2160.48673125,Atria
1960074,-235.173034375,-2148.88516875,Atria
1960076,-232.4874875,-2255.2638796875,Atria
1960077,-232.27264375,-2115.476965625,Atria
1960078,-232.27264375,-2174.773840625,Atria
1960079,-231.950378125,-2082.49845,Atria
1960080,-236.0861203125,-2043.741809375,Atria
1960081,-231.950378125,-2226.766028125,Atria
1960082,-233.3468625,-2137.9281375,Atria
1960083,-229.157409375,-2154.04141875,Atria
1960084,-228.727721875,-2129.3343875,Atria
1960085,-228.40545625,-2197.2250125,Atria
1960087,-226.90155,-2145.555090625,Atria
1960088,-225.82733125,-2087.86954375,Atria
1960089,-226.149596875,-2159.62735625,Atria
1960090,-226.794128125,-2221.824621875,Atria
1960092,-224.7531125,-2167.683996875,Atria
1960093,-221.423034375,-2232.4593875,Atria
1960094,-221.7453,-2151.785559375,Atria
1960095,-222.497253125,-2098.289465625,Atria
1960096,-222.604675,-2214.949621875,Atria
1960097,-221.637878125,-2138.14298125,Atria
1960098,-222.8732296875,-2052.6041140625,Atria
1960099,-220.993346875,-2201.844153125,Atria
1960100,-220.5099484375,-2258.1642703125,Atria
1960101,-220.778503125,-2185.730871875,Atria
1960102,-220.4562375,-2117.410559375,Atria
1960103,-219.704284375,-2088.9437625,Atria
1960104,-218.630065625,-2075.945715625,Atria
1960105,-218.09295625,-2176.277746875,Atria
1960106,-217.985534375,-2166.394934375,Atria
1960107,-217.341003125,-2220.8041140625,Atria
1960109,-217.126159375,-2123.74845,Atria
1960110,-215.622253125,-2130.62345,Atria
1960111,-214.8703,-2213.76798125,Atria
1960112,-214.548034375,-2195.613684375,Atria
1960113,-213.79608125,-2142.547278125,Atria
1960114,-213.044128125,-2182.937903125,Atria
1960115,-213.688659375,-2083.7875125,Atria
1960116,-212.614440625,-2103.875403125,Atria
1960117,-212.7218625,-2163.172278125,Atria
1960118,-212.7218625,-2091.951575,Atria
1960119,-211.969909375,-2152.5375125,Atria
1960120,-211.21795625,-2226.4437625,Atria
1960122,-210.895690625,-2046.297278125,Atria
1960123,-209.49920625,-2116.4437625,Atria
1960125,-207.243346875,-2173.1625125,Atria
1960127,-205.8468625,-2131.0531375,Atria
1960128,-206.383971875,-2078.41641875,Atria
1960129,-205.63201875,-2140.93595,Atria
1960130,-204.880065625,-2215.808996875,Atria
1960131,-204.880065625,-2192.28360625,Atria
1960132,-202.731628125,-2146.629309375,Atria
1960133,-203.376159375,-2159.4125125,Atria
1960134,-203.48358125,-2090.984778125,Atria
1960136,-201.872253125,-2233.211340625,Atria
1960137,-197.89764375,-2216.34610625,Atria
1960138,-198.434753125,-2249.3556765625,Atria
1960139,-195.96405,-2193.250403125,Atria
1960140,-198.434753125,-2099.90079375,Atria
1960142,-195.212096875,-2117.840246875,Atria
1960143,-194.6749875,-2203.45548125,Atria
1960144,-192.204284375,-2048.7369265625,Atria
1960145,-191.774596875,-2101.4047,Atria
1960146,-188.981628125,-2124.1781375,Atria
1960147,-189.626159375,-2227.08829375,Atria
1960148,-188.3908078125,-2250.805871875,Atria
1960149,-189.73358125,-2143.9437625,Atria
1960150,-188.981628125,-2070.68204375,Atria
1960151,-186.72576875,-2209.363684375,Atria
1960152,-185.86639375,-2186.69766875,Atria
1960153,-185.65155,-2080.13516875,Atria
1960154,-184.255065625,-2172.625403125,Atria
1960155,-182.9122921875,-2052.8189578125,Atria
1960156,-182.6974484375,-2099.578528125,Atria
1960157,-182.42889375,-2129.226965625,Atria
1960158,-181.462096875,-2088.72891875,Atria
1960159,-181.7843625,-2235.25235625,Atria
1960160,-179.958190625,-2202.59610625,Atria
1960161,-179.635925,-2136.85391875,Atria
1960163,-178.56170625,-2067.566809375,Atria
1960164,-177.165221875,-2146.629309375,Atria
1960165,-176.41326875,-2229.0218875,Atria
1960166,-176.41326875,-2190.7797,Atria
1960167,-176.520690625,-2056.93204375,Atria
1960168,-174.157409375,-2130.086340625,Atria
1960169,-174.372253125,-2240.516028125,Atria
1960170,-173.942565625,-2105.594153125,Atria
1960171,-173.40545625,-2168.758215625,Atria
1960173,-172.97576875,-2178.855871875,Atria
1960174,-171.042175,-2072.40079375,Atria
1960175,-172.3312375,-2086.473059375,Atria
1960176,-172.11639375,-2219.891028125,Atria
1960177,-171.68670625,-2202.81095,Atria
1960178,-169.430846875,-2160.808996875,Atria
1960179,-169.323425,-2140.828528125,Atria
1960180,-169.860534375,-2054.913684375,Atria
1960183,-163.09295625,-2187.019934375,Atria
1960184,-160.94451875,-2200.44766875,Atria
1960185,-161.37420625,-2150.389075,Atria
1960186,-160.2999875,-2052.980090625,Atria
1960187,-160.729675,-2073.68985625,Atria
1960188,-159.010925,-2229.773840625,Atria
1960189,-156.8624875,-2100.9750125,Atria
1960190,-158.473815625,-2087.117590625,Atria
1960192,-149.880065625,-2193.680090625,Atria
1960193,-154.4454953125,-2061.144153125,Atria
1960194,-153.317565625,-2142.2250125,Atria
1960195,-152.458190625,-2224.295325,Atria
1960196,-151.383971875,-2077.449621875,Atria
1960197,-148.805846875,-2101.512121875,Atria
1960198,-150.094909375,-2084.969153125,Atria
1960199,-149.5578,-2068.855871875,Atria
1960200,-149.1818234375,-2254.6193484375,Atria
1960201,-146.5499875,-2180.144934375,Atria
1960202,-146.5499875,-2132.3422,Atria
1960203,-144.8312375,-2222.254309375,Atria
1960204,-143.75701875,-2143.406653125,Atria
1960205,-143.434753125,-2232.781653125,Atria
1960206,-144.294128125,-2115.1547,Atria
1960207,-142.6828,-2092.488684375,Atria
1960208,-142.6290890625,-2052.6041140625,Atria
1960210,-140.74920625,-2200.87735625,Atria
1960211,-141.286315625,-2158.12345,Atria
1960213,-138.923034375,-2125.8968875,Atria
1960215,-140.856628125,-2240.62345,Atria
1960216,-136.774596875,-2107.098059375,Atria
1960218,-135.3781125,-2146.30704375,Atria
1960220,-130.00701875,-2235.359778125,Atria
1960223,-131.0812375,-2218.7093875,Atria
1960224,-131.29608125,-2124.1781375,Atria
1960225,-129.3624875,-2190.3500125,Atria
1960226,-126.676940625,-2241.375403125,Atria
1960227,-125.9249875,-2195.72110625,Atria
1960232,-122.753242708333,-2062.67631458333,Atria
1960233,-119.2874875,-2072.4545046875,Atria
1960234,-118.2669796875,-2108.6556765625,Atria
1960240,-105.967175,-2105.701575,Atria
1960241,-106.10145234375,-2254.96846953125,Atria
1960243,-103.281628125,-2238.26016875,Atria
1960244,-104.548034375,-2225.1547,Atria
1970001,-250.2658078125,-2249.4093875,Atria
1970002,-245.915221875,-2269.7968875,Atria
1970003,-241.618346875,-2307.82423125,Atria
1970004,-243.01483125,-2298.80079375,Atria
1970005,-240.329284375,-2255.962121875,Atria
1970006,-239.469909375,-2265.177746875,Atria
1970007,-241.618346875,-2283.976575,Atria
1970008,-239.040221875,-2318.7812625,Atria
1970009,-234.743346875,-2279.03516875,Atria
1970010,-234.743346875,-2298.478528125,Atria
1970011,-234.635925,-2271.623059375,Atria
1970012,-236.13983125,-2244.982434375,Atria
1970015,-227.653503125,-2252.931653125,Atria
1970016,-226.68670625,-2279.787121875,Atria
1970017,-227.54608125,-2243.930871875,Atria
1970018,-224.7531125,-2309.220715625,Atria
1970019,-226.149596875,-2302.4531375,Atria
1970020,-224.860534375,-2325.333996875,Atria
1970021,-223.67889375,-2341.017590625,Atria
1970023,-221.423034375,-2293.8593875,Atria
1970024,-217.66326875,-2339.083996875,Atria
1970025,-216.696471875,-2249.0334109375,Atria
1970026,-217.23358125,-2271.30079375,Atria
1970027,-218.200378125,-2315.55860625,Atria
1970028,-217.341003125,-2286.33985625,Atria
1970029,-216.1593625,-2359.601575,Atria
1970030,-212.93670625,-2350.685559375,Atria
1970031,-210.036315625,-2309.757825,Atria
1970033,-210.680846875,-2280.75391875,Atria
1970034,-210.036315625,-2324.259778125,Atria
1970035,-210.466003125,-2297.94141875,Atria
1970036,-209.821471875,-2335.861340625,Atria
1970038,-206.169128125,-2292.033215625,Atria
1970039,-205.309753125,-2346.06641875,Atria
1970040,-202.946471875,-2273.341809375,Atria
1970041,-199.8312375,-2287.736340625,Atria
1970042,-201.979675,-2358.849621875,Atria
1970044,-195.5343625,-2319.85548125,Atria
1970045,-195.641784375,-2311.26173125,Atria
1970047,-191.344909375,-2362.1797,Atria
1970048,-192.204284375,-2293.8593875,Atria
1970049,-191.02264375,-2268.400403125,Atria
1970050,-192.74139375,-2384.845715625,Atria
1970051,-190.16326875,-2309.865246875,Atria
1970053,-193.923034375,-2374.85548125,Atria
1970055,-185.43670625,-2373.13673125,Atria
1970056,-187.048034375,-2290.63673125,Atria
1970057,-186.618346875,-2355.51954375,Atria
1970058,-186.618346875,-2346.71095,Atria
1970059,-186.29608125,-2303.52735625,Atria
1970060,-183.610534375,-2380.44141875,Atria
1970061,-185.544128125,-2335.9687625,Atria
1970062,-182.6437375,-2309.757825,Atria
1970063,-182.106628125,-2326.408215625,Atria
1970064,-181.676940625,-2281.39845,Atria
1970065,-179.635925,-2401.818371875,Atria
1970066,-180.9249875,-2390.431653125,Atria
1970067,-176.950378125,-2301.271496875,Atria
1970071,-175.33905,-2350.685559375,Atria
1970073,-173.727721875,-2357.4531375,Atria
1970074,-173.2443234375,-2257.7345828125,Atria
1970075,-171.90155,-2402.1406375,Atria
1970077,-172.11639375,-2421.154309375,Atria
1970078,-170.82733125,-2341.876965625,Atria
1970079,-171.579284375,-2266.466809375,Atria
1970080,-169.10858125,-2380.548840625,Atria
1970081,-165.563659375,-2319.21095,Atria
1970082,-164.9728390625,-2260.7423953125,Atria
1970083,-164.704284375,-2245.2736453125,Atria
1970084,-164.81170625,-2306.53516875,Atria
1970085,-164.38201875,-2367.7656375,Atria
1970088,-161.58905,-2356.164075,Atria
1970089,-162.8781125,-2412.345715625,Atria
1970090,-160.2999875,-2270.119153125,Atria
1970091,-159.977721875,-2337.6875125,Atria
1970092,-161.696471875,-2401.06641875,Atria
1970093,-155.78826875,-2316.525403125,Atria
1970094,-158.79608125,-2435.548840625,Atria
1970095,-156.4328,-2300.841809375,Atria
1970096,-156.110534375,-2307.501965625,Atria
1970097,-154.606628125,-2407.189465625,Atria
1970098,-155.680846875,-2367.7656375,Atria
1970099,-153.9083859375,-2261.3869265625,Atria
1970101,-154.606628125,-2393.33204375,Atria
1970102,-153.747253125,-2375.71485625,Atria
1970104,-155.1437375,-2427.384778125,Atria
1970105,-153.102721875,-2292.892590625,Atria
1970106,-151.813659375,-2348.966809375,Atria
1970107,-150.417175,-2401.173840625,Atria
1970108,-150.954284375,-2360.783215625,Atria
1970109,-150.524596875,-2276.6718875,Atria
1970110,-149.5578,-2382.3750125,Atria
1970111,-148.698425,-2310.6172,Atria
1970112,-145.6369015625,-2444.549621875,Atria
1970114,-146.979675,-2414.064465625,Atria
1970115,-146.872253125,-2393.009778125,Atria
1970116,-144.18670625,-2355.841809375,Atria
1970117,-143.219909375,-2270.87110625,Atria
1970118,-142.360534375,-2436.193371875,Atria
1970119,-142.575378125,-2304.494153125,Atria
1970120,-143.649596875,-2401.92579375,Atria
1970121,-142.3068234375,-2248.657434375,Atria
1970122,-141.501159375,-2425.55860625,Atria
1970123,-140.426940625,-2364.757825,Atria
1970124,-140.31951875,-2285.2656375,Atria
1970125,-138.5470578125,-2255.8547,Atria
1970126,-138.385925,-2408.58595,Atria
1970127,-136.88201875,-2395.2656375,Atria
1970128,-136.88201875,-2387.101575,Atria
1970129,-133.122253125,-2375.5000125,Atria
1970130,-132.7462765625,-2247.368371875,Atria
1970131,-130.65155,-2409.8750125,Atria
1970132,-130.86639375,-2326.30079375,Atria
1970133,-129.899596875,-2439.73829375,Atria
1970134,-129.040221875,-2279.572278125,Atria
1970136,-124.743346875,-2431.3593875,Atria
1970137,-124.2062375,-2268.185559375,Atria
